"PlayerID","Strength","Rank"
"5044891",1.41516501031111,1
"5044121",1.39889873032203,2
"5022329",1.3633699653728,3
"5041196",1.3517973282689,4
"5043484",1.30936449522612,5
"5048888",1.3000550621789,6
"5027923",1.29520108459586,7
"5050244",1.29491642105209,8
"5037682",1.28341226010561,9
"5049711",1.27896426017957,10
"5043776",1.27832687046792,11
"5055620",1.27487744688773,12
"5010333",1.27453638170485,13
"5034124",1.26812483901474,14
"5004244",1.26699364601749,15
"5045257",1.26269857489539,16
"5045088",1.25553215349394,17
"5020964",1.25188556609149,18
"5040984",1.23545529433051,19
"5048592",1.22354733289357,20
"5008822",1.18653093712708,21
"5054477",1.17817292594538,22
"5024343",1.17335079149114,23
"5052970",1.17257864067215,24
"5045386",1.16913047059351,25
"5043478",1.16435809271361,26
"5044094",1.15224452739161,27
"5039942",1.15170569007852,28
"5040845",1.14582642534221,29
"5005479",1.14581575086615,30
"5045381",1.14463053753954,31
"5017381",1.14322721934509,32
"5044609",1.14155599649878,33
"5050764",1.13832582519133,34
"5048218",1.13644017671075,35
"5019749",1.13559423538941,36
"5049220",1.13397819609267,37
"5007173",1.13313107098144,38
"5005433",1.13245930218661,39
"5043925",1.12920776878005,40
"5019696",1.11595688904643,41
"5005274",1.11230084858371,42
"5032471",1.11130031988064,43
"5040936",1.11035227090382,44
"5046326",1.10559383451648,45
"5046076",1.1047082019737,46
"5026528",1.10283713235067,47
"5043725",1.09699462964127,48
"5034154",1.09220624835607,49
"5047490",1.09144718550926,50
"5055753",1.08046922260613,51
"5048020",1.07993430809787,52
"5053374",1.07554754237048,53
"5047961",1.0745881365847,54
"5007051",1.07408299059122,55
"5046519",1.05473604637851,56
"5021254",1.04629897453522,57
"5032750",1.04559006492456,58
"5051721",1.04558309933785,59
"5046360",1.04470770311105,60
"5013464",1.04003378901916,61
"5052196",1.03726022828009,62
"5053880",1.03341067738453,63
"5016393",1.03072949707699,64
"5054260",1.02953862706916,65
"5046080",1.02693525047225,66
"5020920",1.02677996409932,67
"5044872",1.0265563233022,68
"5046331",1.01881240483622,69
"5051746",1.00923256505034,70
"5014097",1.00789899722237,71
"5051712",1.00789654700711,72
"5045861",1.00649390499799,73
"5017553",1.00401122921021,74
"5028258",1.00227545785635,75
"5022042",1.00161651518993,76
"5020512",1.00050166569413,77
"5015343",0.997801359104015,78
"5014583",0.992436124166852,79
"5051779",0.991391304234725,80
"5019205",0.99013495096847,81
"5022481",0.989830363323679,82
"5036290",0.983354049875459,83
"5044534",0.981930133327164,84
"5005054",0.9762007532989,85
"5047853",0.97390666545895,86
"5054478",0.971921118871918,87
"5044093",0.967639507622064,88
"5025652",0.953884776930469,89
"5029886",0.953438146564863,90
"5009061",0.951515961268698,91
"5037796",0.944881436308375,92
"5053759",0.944779419103745,93
"5027171",0.94247871585019,94
"5033480",0.942093645523515,95
"5006038",0.941622760882377,96
"5021289",0.937590221425511,97
"5016842",0.925592087301429,98
"5051450",0.925337718922509,99
"5048046",0.919374637218081,100
"5004469",0.919232158035691,101
"5044172",0.916846686630219,102
"5026208",0.914018834596722,103
"5031124",0.91147992715573,104
"5046213",0.90893370180707,105
"5037854",0.908882220505044,106
"5044122",0.907143569308045,107
"5048076",0.900359483528339,108
"5048691",0.898690265902378,109
"5041523",0.898067206852311,110
"5041348",0.896377178581243,111
"5042181",0.894519451876204,112
"5009558",0.894042111995242,113
"5047844",0.891251941961191,114
"5008724",0.891069463868187,115
"5031688",0.890834330596672,116
"5039969",0.890766656415203,117
"5003993",0.884491743746312,118
"5051451",0.881992482604613,119
"5047907",0.881514434026298,120
"5012369",0.880496582579846,121
"5044134",0.880374108347303,122
"5032029",0.876990915968475,123
"5040761",0.876782137473488,124
"5043974",0.876304143033931,125
"5044072",0.876099664030881,126
"5007932",0.875203605401717,127
"5043053",0.872720372377424,128
"5042362",0.871454965485916,129
"5024817",0.867048932441972,130
"5040040",0.866650988961654,131
"5047962",0.864865701692145,132
"5030881",0.863352059787788,133
"5045467",0.856727877577786,134
"5036787",0.856509590903009,135
"5023725",0.854349042627582,136
"5048874",0.853221663932289,137
"5050208",0.846238380107594,138
"5026073",0.845070859458519,139
"5039462",0.843782462414107,140
"5041265",0.840454978834272,141
"5038007",0.840407459872459,142
"5008736",0.838182090562683,143
"5041370",0.837027066938335,144
"5043463",0.83657103562591,145
"5053163",0.833439684053122,146
"5049257",0.832727872187818,147
"5048221",0.828993327047517,148
"5017093",0.828044127248011,149
"5020522",0.827592251808752,150
"5005267",0.825779055224697,151
"5019162",0.824225577854665,152
"5034386",0.821784155311814,153
"5006362",0.821114295573996,154
"5036475",0.820444862008367,155
"5028398",0.818545470298051,156
"5044374",0.818092567956098,157
"5002188",0.813294910686944,158
"5048362",0.812042793374942,159
"5042487",0.804902545653635,160
"5027558",0.802983675061251,161
"5015334",0.802868195677048,162
"5039760",0.798242177401875,163
"5042252",0.793639012350963,164
"5050581",0.787990599127739,165
"5022051",0.78459790699733,166
"5052941",0.783269310815244,167
"5008005",0.781659806689139,168
"5011943",0.778434301675323,169
"5029788",0.77416160788978,170
"5028745",0.76940448971379,171
"5050994",0.768460994405022,172
"5054395",0.767451902574656,173
"5050277",0.767173570856188,174
"5055650",0.766820908368191,175
"5046716",0.762802623036261,176
"5043736",0.762183200931689,177
"5046522",0.76210651855718,178
"5034535",0.761312542386577,179
"5048369",0.760286436962535,180
"5042108",0.760223366813202,181
"5021310",0.756863244067705,182
"5055004",0.755495783627847,183
"5054489",0.752141884510624,184
"5042359",0.747185051374222,185
"5005241",0.744727020092046,186
"5045258",0.744105938528196,187
"5045540",0.743154783422264,188
"5055476",0.737788695135116,189
"5043971",0.734404708642856,190
"5054699",0.731860918585576,191
"5034388",0.730707094547326,192
"5043741",0.72125792554846,193
"5044598",0.720661787447023,194
"5042448",0.719779064941516,195
"5018021",0.708430764657323,196
"5023793",0.705083321279866,197
"5043479",0.702721314459644,198
"5012598",0.702048794455864,199
"5010558",0.699425964088513,200
"5044607",0.698725467959585,201
"5008731",0.698307877801207,202
"5052843",0.693982607979817,203
"5042259",0.693718071107527,204
"5048211",0.691895341888055,205
"5055634",0.687223175515183,206
"5027438",0.685260448831012,207
"5041419",0.684759910147491,208
"5041449",0.678331267570216,209
"5037299",0.678169335426676,210
"5052077",0.672768441736731,211
"5055450",0.670167177152708,212
"5046772",0.66713657206545,213
"5033244",0.6644954799861,214
"5047849",0.663603715516711,215
"5040838",0.660352327023446,216
"5050864",0.659788883904247,217
"5049513",0.659548808417982,218
"5016053",0.652391956494702,219
"5020558",0.646113901561002,220
"5052055",0.646047686525491,221
"5007765",0.644733961454256,222
"5032038",0.641290225898836,223
"5048811",0.640469383047398,224
"5051064",0.639889026973104,225
"5042527",0.638058832200925,226
"5015360",0.630750325161868,227
"5035097",0.622805621111824,228
"5044758",0.622618705828453,229
"5013747",0.620936550939357,230
"5043210",0.620811332531987,231
"5024868",0.613575508031301,232
"5012174",0.612275250225633,233
"5010636",0.604252565778834,234
"5042366",0.601932974045589,235
"5038143",0.601665086335787,236
"5054392",0.600620839607166,237
"5014373",0.59871310965726,238
"5043041",0.595091313650416,239
"5052225",0.582159467780569,240
"5045268",0.579472040070991,241
"5055078",0.579326602847674,242
"5042783",0.578683002298639,243
"5029792",0.578506350061111,244
"5055458",0.575586847952589,245
"5043543",0.567802242899158,246
"5010741",0.56428321142023,247
"5043398",0.563644296154329,248
"5054173",0.562296896274177,249
"5055845",0.558408408469396,250
"5039307",0.549264674233531,251
"5042122",0.539235945057259,252
"5048026",0.53083057977217,253
"5015689",0.52761440924836,254
"5053873",0.524172263142037,255
"5044784",0.51363557609409,256
"5046923",0.512990543110635,257
"5042221",0.509979779607509,258
"5017292",0.506037510713496,259
