"Rank","PlayerID","PageRank","ScaledScore","Iterations"
1,5049931,0.0505281645234475,505.281645234475,36
2,5041088,0.0489353696392228,489.353696392228,36
3,5039700,0.0314651482212438,314.651482212438,36
4,5034704,0.0258833646051915,258.833646051915,36
5,5020237,0.0250648162820748,250.648162820748,36
6,5050710,0.024241418036119,242.41418036119,36
7,5041355,0.0242080770227612,242.080770227612,36
8,5050080,0.0224742589011406,224.742589011406,36
9,5036378,0.0212302406570847,212.302406570847,36
10,5004742,0.020214275581348,202.14275581348,36
11,5044787,0.0189234661532565,189.234661532565,36
12,5047362,0.0188504870896104,188.504870896104,36
13,5050104,0.0186018046787923,186.018046787923,36
14,5019743,0.0173584033784993,173.584033784993,36
15,5046141,0.0169535000837741,169.535000837741,36
16,5031945,0.0168999504035168,168.999504035168,36
17,5036900,0.0162233408957174,162.233408957174,36
18,5003968,0.0161130865700569,161.130865700569,36
19,5016102,0.0154948831720741,154.948831720741,36
20,5042476,0.0154698550392559,154.698550392559,36
21,5024576,0.0154213930544632,154.213930544632,36
22,5004386,0.0148998256318178,148.998256318178,36
23,5021637,0.0145635040671278,145.635040671278,36
24,5025481,0.0137591952582069,137.591952582069,36
25,5012304,0.0133501637834139,133.501637834139,36
26,5012312,0.0119955099861315,119.955099861315,36
27,5004150,0.011254853591568,112.54853591568,36
28,5041477,0.011107743782195,111.07743782195,36
29,5055604,0.0101099494156715,101.099494156715,36
30,5051444,0.00932467334530514,93.2467334530514,36
31,5042178,0.00915451685273276,91.5451685273276,36
32,5043554,0.00858355392393926,85.8355392393926,36
33,5050661,0.0085372677524836,85.372677524836,36
34,5052832,0.0075722040387844,75.722040387844,36
35,5043768,0.00738365504472471,73.8365504472471,36
36,5049430,0.00704448177523547,70.4448177523548,36
37,5036326,0.00670452019352182,67.0452019352182,36
38,5034337,0.0065729333331481,65.729333331481,36
39,5037405,0.00644203909855911,64.4203909855911,36
40,5007813,0.00625072248009373,62.5072248009373,36
41,5045314,0.00613105703413882,61.3105703413882,36
42,5039717,0.00598507916322695,59.8507916322695,36
