"Rank","PlayerID","PageRank","ScaledScore","Iterations"
1,5049931,0.0505309106400116,505.309106400116,27
2,5041088,0.0497215967955286,497.215967955286,27
3,5034704,0.0433441670704648,433.441670704648,27
4,5004742,0.0395675396704966,395.675396704966,27
5,5019743,0.0359673363190265,359.673363190265,27
6,5012304,0.0336956643344698,336.956643344698,27
7,5050104,0.0320501188601231,320.501188601231,27
8,5039700,0.0283401622660895,283.401622660895,27
9,5050710,0.0242013224231169,242.013224231169,27
10,5020237,0.0232391114863616,232.391114863616,27
11,5024576,0.0229755872803115,229.755872803115,27
12,5047362,0.0226359986532146,226.359986532146,27
13,5036378,0.0219578511047128,219.578511047128,27
14,5050080,0.0190844437312013,190.844437312013,27
15,5004386,0.0180899538601782,180.899538601782,27
16,5012312,0.017919427569722,179.19427569722,27
17,5044787,0.0177086137084954,177.086137084954,27
18,5041355,0.0162333823324048,162.333823324048,27
19,5003968,0.0158654373048612,158.654373048612,27
20,5046141,0.0139910747890301,139.910747890301,27
21,5034337,0.0129801102520362,129.801102520362,27
22,5036900,0.0129690161969795,129.690161969795,27
23,5042476,0.012185360652077,121.85360652077,27
24,5025481,0.0115989540689608,115.989540689608,27
25,5031945,0.0115983475065424,115.983475065424,27
26,5021637,0.0108039787835018,108.039787835018,27
27,5016102,0.00961473380104305,96.1473380104305,27
28,5041477,0.00939003271113592,93.9003271113592,27
29,5015471,0.00801302077470752,80.1302077470752,27
30,5004150,0.0073315909315949,73.315909315949,27
31,5042178,0.00724180004455472,72.4180004455472,27
32,5007624,0.00717721179091636,71.7721179091636,27
33,5055604,0.00677817925176445,67.7817925176445,27
34,5050661,0.0067434956693087,67.434956693087,27
35,5051444,0.00658474693819738,65.8474693819738,27
36,5015248,0.00638253422536969,63.8253422536969,27
37,5043768,0.00621354723445915,62.1354723445915,27
38,5037405,0.00605957580473116,60.5957580473116,27
39,5043554,0.00585514727636709,58.5514727636709,27
40,5045314,0.00565809818874122,56.5809818874122,27
41,5005677,0.00561897344681116,56.1897344681116,27
42,5055350,0.00544394214272895,54.4394214272895,27
43,5047478,0.00498326486203324,49.8326486203324,27
44,5041469,0.00488977236005942,48.8977236005942,27
45,5036326,0.00473600686655887,47.3600686655887,27
46,5052832,0.00472020745530662,47.2020745530662,27
47,5026503,0.00461067750999139,46.1067750999139,27
48,5041356,0.00442204752150622,44.2204752150622,27
49,5039717,0.00427252332758881,42.7252332758881,27
50,5014846,0.00427007954875732,42.7007954875732,27
51,5024572,0.00388174111014646,38.8174111014646,27
52,5049430,0.00379327826177379,37.9327826177379,27
53,5007813,0.00371307923291843,37.1307923291843,27
54,5045114,0.00366094882426025,36.6094882426026,27
55,5054430,0.00364971883253443,36.4971883253443,27
56,5054037,0.00361672734586032,36.1672734586032,27
57,5020315,0.00343287453921943,34.3287453921943,27
58,5050904,0.00332429069326348,33.2429069326349,27
59,5045359,0.00320637742594988,32.0637742594988,27
60,5037665,0.00305410717006345,30.5410717006345,27
61,5021020,0.00303136618413451,30.3136618413451,27
62,5036989,0.00298916557787484,29.8916557787484,27
63,5043432,0.00293433226043305,29.3433226043305,27
