"Rank","PlayerID","PageRank","ScaledScore","Iterations"
1,5048888,0.0352720568335926,352.720568335926,33
2,5044121,0.0301454623686277,301.454623686277,33
3,5044891,0.0289059711954253,289.059711954253,33
4,5010333,0.0252427922163825,252.427922163825,33
5,5022329,0.0210551260085728,210.551260085728,33
6,5027923,0.0199501809844653,199.501809844653,33
7,5037682,0.0194776302903848,194.776302903847,33
8,5041196,0.0187989185289272,187.989185289272,33
9,5050244,0.0185971432526979,185.971432526979,33
10,5034124,0.0149992483558041,149.992483558041,33
11,5049711,0.0135170059725947,135.170059725947,33
12,5008822,0.0134955910269204,134.955910269204,33
13,5047490,0.0133297230990566,133.297230990566,33
14,5005274,0.0125604439682823,125.604439682823,33
15,5055620,0.0125597807384886,125.597807384886,33
16,5048592,0.0122056492891812,122.056492891812,33
17,5024343,0.0115701614443101,115.701614443101,33
18,5040984,0.0110112448488892,110.112448488892,33
19,5045088,0.0108911024905757,108.911024905757,33
20,5045257,0.0105659461164658,105.659461164658,33
21,5054477,0.00904700886713342,90.4700886713342,33
22,5043925,0.00876523581361426,87.6523581361426,33
23,5052970,0.00836219274510293,83.6219274510293,33
24,5043776,0.0083269111951953,83.269111951953,33
25,5007051,0.00827235640239748,82.7235640239748,33
26,5017381,0.00812652268201506,81.2652268201506,33
27,5004244,0.00802688618880624,80.2688618880624,33
28,5043484,0.00786085451699007,78.6085451699007,33
29,5045861,0.00773193600333443,77.3193600333443,33
30,5032471,0.00731507241709253,73.1507241709253,33
31,5046076,0.00724518317928708,72.4518317928708,33
32,5044609,0.00722228854615176,72.2228854615176,33
33,5046326,0.00708476336279663,70.8476336279663,33
34,5015343,0.00704050080279367,70.4050080279367,33
35,5005433,0.00691313144306163,69.1313144306163,33
36,5014097,0.00673690877401884,67.3690877401884,33
37,5045386,0.00662422115510798,66.2422115510798,33
38,5040936,0.0065982905744417,65.982905744417,33
39,5048020,0.00638243467300512,63.8243467300512,33
40,5045381,0.00638103055198137,63.8103055198137,33
41,5022042,0.0060238946107358,60.238946107358,33
42,5048218,0.00598918198341452,59.8918198341452,33
43,5020964,0.00563116686886497,56.3116686886497,33
44,5054260,0.00532494898533683,53.2494898533683,33
45,5012369,0.00508075442240228,50.8075442240228,33
46,5040845,0.00492691320985112,49.2691320985112,33
47,5050764,0.00471537250924234,47.1537250924234,33
48,5051746,0.00469881096612799,46.9881096612799,33
49,5034154,0.00467312359701354,46.7312359701354,33
50,5020512,0.00461593379904359,46.1593379904359,33
51,5020920,0.00449290665399362,44.9290665399362,33
52,5006038,0.00444633039776138,44.4633039776138,33
53,5037796,0.00432671600293223,43.2671600293223,33
54,5005479,0.00423834950690995,42.3834950690995,33
55,5043478,0.00418263295147737,41.8263295147737,33
56,5047961,0.00416463658401897,41.6463658401897,33
57,5028258,0.00381973899054121,38.1973899054121,33
58,5048046,0.00347423795022939,34.7423795022939,33
59,5005054,0.00343583894373052,34.3583894373052,33
60,5053880,0.00334768033410411,33.4768033410411,33
61,5033262,0.00331767169430616,33.1767169430616,33
62,5046080,0.00330847108747877,33.0847108747877,33
63,5046213,0.00312673189529725,31.2673189529725,33
64,5033480,0.00308062447395475,30.8062447395475,33
65,5021254,0.00305796055789438,30.5796055789438,33
66,5044094,0.00301156321026186,30.1156321026186,33
67,5008005,0.00294291044369992,29.4291044369992,33
68,5041523,0.0028861419583974,28.861419583974,33
69,5043725,0.00288084991127611,28.8084991127611,33
70,5047853,0.00287273345199559,28.7273345199559,33
71,5040040,0.00284994278601746,28.4994278601746,33
72,5025652,0.00280676536990698,28.0676536990698,33
73,5052196,0.00272915978670145,27.2915978670145,33
74,5026528,0.00272400297809371,27.2400297809371,33
75,5055753,0.00264704683225999,26.4704683225999,33
76,5051712,0.00263296744860048,26.3296744860048,33
77,5046519,0.00260917324783132,26.0917324783132,33
78,5021289,0.00250860461531701,25.0860461531701,33
79,5016393,0.00239439678994899,23.9439678994899,33
80,5049220,0.00238098156479656,23.8098156479656,33
81,5003993,0.00235335361196152,23.5335361196152,33
82,5041348,0.00234956435807876,23.4956435807876,33
83,5013464,0.00232785267943985,23.2785267943985,33
84,5029877,0.00229173145815991,22.9173145815991,33
85,5044872,0.00228004723976666,22.8004723976666,33
86,5039942,0.00226794698794883,22.6794698794883,33
87,5042362,0.00217349182303848,21.7349182303848,33
88,5051450,0.00216140817669736,21.6140817669736,33
89,5004469,0.00214624955750736,21.4624955750736,33
90,5046360,0.00209337159131857,20.9337159131857,33
91,5047778,0.00208987157626822,20.8987157626822,33
92,5040761,0.00206418709363947,20.6418709363947,33
93,5032750,0.00195750908800617,19.5750908800617,33
94,5026073,0.00195189971569123,19.5189971569123,33
95,5022481,0.00190423158333045,19.0423158333045,33
96,5055004,0.00186516780743434,18.6516780743434,33
97,5044122,0.00186503066253051,18.6503066253051,33
98,5054478,0.00184057427083091,18.4057427083091,33
99,5034535,0.00179860186048324,17.9860186048324,33
100,5039760,0.00178540522050761,17.8540522050761,33
101,5017553,0.00177048597567514,17.7048597567514,33
102,5053374,0.00172078179151308,17.2078179151308,33
103,5043463,0.00170528687475636,17.0528687475636,33
104,5053759,0.00168969192244497,16.8969192244497,33
105,5042259,0.00167177004061648,16.7177004061648,33
106,5009061,0.00166874770552803,16.6874770552803,33
107,5050208,0.00166644679267604,16.6644679267604,33
108,5051921,0.00165228812162446,16.5228812162446,33
109,5049257,0.00164589496373489,16.4589496373489,33
110,5039969,0.00161964727255451,16.1964727255451,33
111,5026208,0.00161358560879273,16.1358560879273,33
112,5020522,0.00159697872729208,15.9697872729208,33
113,5027558,0.00158597533120237,15.8597533120237,33
114,5043053,0.00156278835782208,15.6278835782208,33
115,5044534,0.00154377426242989,15.4377426242989,33
116,5053163,0.00152483739030087,15.2483739030087,33
117,5044172,0.00149042730249231,14.9042730249231,33
118,5017093,0.00147012366862202,14.7012366862202,33
119,5008736,0.00143038386312869,14.3038386312869,33
120,5047907,0.00141566911770397,14.1566911770397,33
121,5031688,0.00140964481054868,14.0964481054868,33
122,5019696,0.00140861421403236,14.0861421403236,33
123,5048691,0.00140699575896462,14.0699575896462,33
124,5019205,0.00137751544103207,13.7751544103207,33
125,5019162,0.0013460556140077,13.460556140077,33
126,5036787,0.00131164407962654,13.1164407962654,33
127,5029788,0.00127554534079418,12.7554534079418,33
128,5039462,0.00127541113272574,12.7541113272574,33
129,5024817,0.00124046488090441,12.4046488090441,33
130,5027171,0.00123869942956901,12.3869942956901,33
131,5048362,0.00122754058692817,12.2754058692817,33
132,5031124,0.00121895043558136,12.1895043558136,33
133,5045467,0.00120830339046682,12.0830339046682,33
134,5036475,0.0012063954321269,12.063954321269,33
135,5005267,0.00119982956249223,11.9982956249223,33
136,5052941,0.00116188447260795,11.6188447260795,33
137,5054395,0.00109691227273755,10.9691227273755,33
138,5028398,0.00108505505412583,10.8505505412583,33
139,5048221,0.00107891534558421,10.7891534558421,33
140,5045540,0.00106540716269635,10.6540716269635,33
141,5029886,0.00105678820475727,10.5678820475727,33
142,5036290,0.00102688011860358,10.2688011860358,33
143,5016053,0.00101616319574467,10.1616319574467,33
144,5055650,0.00100306684443852,10.0306684443852,33
145,5048076,0.000994463935015432,9.94463935015432,33
146,5046716,0.000979237821010568,9.79237821010568,33
147,5049513,0.000956635702802037,9.56635702802037,33
148,5021310,0.000915021968164312,9.15021968164312,33
149,5010558,0.000910820420890277,9.10820420890277,33
150,5048211,0.000908561176770062,9.08561176770062,33
151,5043741,0.000899542515343913,8.99542515343913,33
152,5043974,0.000892671516561235,8.92671516561235,33
153,5044374,0.000886671134373315,8.86671134373315,33
154,5023725,0.000864408805290987,8.64408805290987,33
155,5009558,0.00086086907466363,8.6086907466363,33
156,5044072,0.000858455401127792,8.58455401127792,33
157,5055634,0.000855930546248773,8.55930546248773,33
158,5006204,0.000850834321345327,8.50834321345327,33
159,5053081,0.000850261622544543,8.50261622544543,33
160,5042181,0.00084588880465159,8.4588880465159,33
161,5048874,0.000841098053946631,8.41098053946631,33
162,5019749,0.000822640942479255,8.22640942479255,33
163,5047962,0.000819274058169656,8.19274058169656,33
164,5023793,0.000819271284601275,8.19271284601275,33
165,5012174,0.000819041877440235,8.19041877440235,33
166,5014583,0.000818696024961136,8.18696024961136,33
167,5051779,0.000816564057659651,8.16564057659651,33
168,5046522,0.000810342930019595,8.10342930019595,33
169,5042252,0.000794025486959826,7.94025486959826,33
170,5054489,0.000785841858541613,7.85841858541613,33
171,5038007,0.000778731514556634,7.78731514556634,33
172,5044093,0.000778239947879089,7.78239947879089,33
173,5007173,0.000778150144577834,7.78150144577834,33
174,5024868,0.00075914799688667,7.5914799688667,33
175,5015334,0.000758780834756304,7.58780834756304,33
176,5028062,0.000745108849035439,7.45108849035439,33
177,5030881,0.000734208529572006,7.34208529572006,33
178,5008724,0.000734198946387781,7.34198946387781,33
179,5045258,0.000732314270382489,7.32314270382489,33
180,5011943,0.000730645885718676,7.30645885718676,33
181,5046772,0.000727505993152941,7.27505993152941,33
182,5045927,0.000715023018392993,7.15023018392993,33
183,5050277,0.000707864853915639,7.07864853915639,33
184,5037299,0.000704625195179877,7.04625195179877,33
185,5052077,0.000687896914857689,6.87896914857689,33
186,5043479,0.000684980802895822,6.84980802895822,33
187,5033244,0.000674536530096804,6.74536530096804,33
188,5047844,0.00065055691252,6.50556912519999,33
189,5042108,0.000645601356498905,6.45601356498905,33
190,5042275,0.000643964268308611,6.43964268308611,33
191,5042448,0.000639686031012338,6.39686031012338,33
192,5050994,0.000637031413696804,6.37031413696804,33
193,5047849,0.000632784480859939,6.32784480859939,33
194,5048811,0.000631977707766864,6.31977707766864,33
195,5052225,0.000629847962901225,6.29847962901225,33
196,5008731,0.000626945468959947,6.26945468959947,33
197,5050107,0.000607919651124924,6.07919651124924,33
198,5020558,0.000604578449278306,6.04578449278306,33
199,5014373,0.000595955809929067,5.95955809929067,33
200,5044134,0.000591730393889887,5.91730393889887,33
201,5041265,0.000590786086854688,5.90786086854688,33
202,5046331,0.000589176826190866,5.89176826190866,33
203,5048369,0.000588801625855916,5.88801625855916,33
204,5042527,0.000585950230786144,5.85950230786144,33
205,5051690,0.000585806183668325,5.85806183668325,33
206,5051451,0.000583060633494592,5.83060633494592,33
207,5027438,0.00057634491707567,5.7634491707567,33
208,5012598,0.000575863825897835,5.75863825897834,33
209,5042487,0.000574111939818883,5.74111939818883,33
210,5055169,0.000569557857575518,5.69557857575518,33
211,5032038,0.00056639902974314,5.6639902974314,33
212,5052055,0.000563991277423244,5.63991277423244,33
213,5047958,0.000562748074872835,5.62748074872835,33
214,5043736,0.000561071915710456,5.61071915710456,33
215,5050239,0.000558803561523345,5.58803561523345,33
216,5044758,0.000556037957120745,5.56037957120745,33
217,5050234,0.000551983381680203,5.51983381680203,33
218,5034386,0.000551177380992873,5.51177380992873,33
219,5006362,0.000549892874495949,5.49892874495949,33
220,5051721,0.000549347681171012,5.49347681171012,33
221,5037854,0.000548557442942896,5.48557442942896,33
222,5015360,0.000547811177454741,5.47811177454741,33
223,5028745,0.000538686614666893,5.38686614666893,33
224,5045268,0.000525734216390406,5.25734216390406,33
225,5016842,0.000523469194520704,5.23469194520704,33
226,5054699,0.000519994529357773,5.19994529357773,33
227,5010741,0.000516439260160863,5.16439260160863,33
228,5050581,0.000514319432249827,5.14319432249827,33
229,5009205,0.000513511019752488,5.13511019752488,33
230,5050014,0.000509704527841364,5.09704527841364,33
231,5023795,0.000508265387583337,5.08265387583337,33
232,5038143,0.000506813639850656,5.06813639850656,33
233,5007932,0.000500718704884248,5.00718704884248,33
234,5044457,0.000497807364878879,4.97807364878879,33
235,5038266,0.00049587370233132,4.9587370233132,33
236,5032029,0.000495581010706625,4.95581010706625,33
237,5024804,0.000491278930311565,4.91278930311565,33
238,5042359,0.000484351651399413,4.84351651399413,33
239,5055450,0.000460247556841309,4.60247556841309,33
240,5018021,0.000453171113806404,4.53171113806404,33
241,5027463,0.000446807263133423,4.46807263133423,33
242,5037989,0.000441712440795459,4.41712440795459,33
243,5044607,0.00044049180316059,4.4049180316059,33
244,5048026,0.000432498204212094,4.32498204212094,33
245,5010010,0.000421848255647259,4.21848255647259,33
246,5035242,0.000421141059161017,4.21141059161017,33
247,5048032,0.000416967338437014,4.16967338437014,33
248,5047933,0.000413455371350947,4.13455371350947,33
249,5043971,0.000412761746537191,4.12761746537191,33
250,5004121,0.000405406543273742,4.05406543273742,33
251,5046866,0.000404243644038914,4.04243644038914,33
252,5013747,0.000397995540651945,3.97995540651945,33
253,5047960,0.000392347527187306,3.92347527187306,33
254,5007765,0.000391762446558514,3.91762446558514,33
255,5005241,0.000388559413103908,3.88559413103908,33
256,5052635,0.000387385755607146,3.87385755607146,33
257,5031072,0.000386740616623962,3.86740616623962,33
258,5053873,0.000386665552867422,3.86665552867422,33
259,5055458,0.000383458485082562,3.83458485082562,33
260,5039409,0.000381524834966932,3.81524834966932,33
261,5041449,0.000380236270318655,3.80236270318655,33
262,5054392,0.000379667870170124,3.79667870170124,33
263,5034388,0.000376602227491977,3.76602227491977,33
264,5007883,0.000376581984528166,3.76581984528166,33
265,5009503,0.000376384483224876,3.76384483224876,33
266,5031015,0.000368662309464956,3.68662309464956,33
267,5055476,0.000366724004751188,3.66724004751188,33
268,5048941,0.000366426539708507,3.66426539708507,33
269,5051064,0.000364183972100295,3.64183972100295,33
270,5055251,0.000361179401473436,3.61179401473436,33
271,5046351,0.000360946599704941,3.60946599704941,33
272,5055078,0.000359527078053598,3.59527078053598,33
273,5043405,0.000358980786071724,3.58980786071724,33
274,5043724,0.000357664764016631,3.57664764016631,33
275,5047672,0.000356782391132815,3.56782391132815,33
276,5044598,0.000353659012049243,3.53659012049243,33
277,5043862,0.000353452264195233,3.53452264195233,33
278,5033590,0.000351443637705999,3.51443637705999,33
279,5009118,0.000351420475333466,3.51420475333466,33
280,5049399,0.000350366102132252,3.50366102132252,33
281,5048609,0.000348895008183219,3.48895008183219,33
282,5042783,0.000345823148107927,3.45823148107927,33
283,5015947,0.000345695506648053,3.45695506648053,33
284,5041370,0.000345429066083387,3.45429066083387,33
285,5010564,0.000343815760510409,3.43815760510409,33
286,5041419,0.000338273852748386,3.38273852748386,33
287,5022051,0.000338230176844789,3.38230176844789,33
288,5044784,0.000337520480814448,3.37520480814448,33
289,5004646,0.00033641090768108,3.3641090768108,33
